start_offset(uint64),start_time(double),start_time_offset(double),center_frequency(double),dewhitened(bool)
46309376,5.79127016604802,0.002582195680588484,918328312.5048828,True,2,0,0,14,40,139
133996032,16.750752471792133,0.0012403824366629124,914449949.7285156,True,62,6,254,1,114,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,170,241,255,0,10,221,144
134308352,16.789832002073148,0.0012803009012714028,914707547.9453125,True,62,6,254,1,114,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,176,241,255,0,194,219,160
134620928,16.828884025858336,0.0012602879432961345,914707265.6625977,True,62,7,254,1,0,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,182,241,255,0,66,66,64
134933504,16.86793608782775,0.0012403131695464253,914708928.9194336,True,62,7,254,1,0,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,188,241,255,0,202,66,80
135245824,16.90701572276614,0.0012803362915292382,914707444.3383789,True,62,7,254,1,0,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,194,241,255,0,210,86,0
135870720,16.985137337347663,0.001280394964851439,914450066.7353516,True,62,7,254,1,1,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,206,241,255,0,34,67,136
136183296,17.024199405507737,0.001280333730392158,914450224.7055664,True,62,7,254,1,1,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,212,241,255,0,234,69,64
136495872,17.063251356882596,0.0012602483620867133,914449722.8898926,True,62,7,254,1,1,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,218,241,255,0,178,70,192
136808448,17.10232343018017,0.001260284916497767,914706908.4775391,True,62,7,254,1,1,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,224,241,255,0,250,76,240
137120768,17.141392937855965,0.0012802734272554517,914707506.1699219,True,62,7,254,1,2,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,230,241,255,0,130,115,16
137433344,17.180437066647777,0.0012603654759004712,914709898.234375,True,62,7,254,1,2,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,236,241,255,0,10,115,176
137745920,17.219509078361646,0.0012603404466062784,914709334.6020508,True,62,7,254,1,2,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,242,241,255,0,18,118,56
138058240,17.25857660697697,0.0012802572455257177,914450279.2529297,True,62,7,254,1,2,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,248,241,255,0,154,118,208
